num_qubits,h_fid,h_fid_base,tv_fid,tv_fid_base,num_cnots,num_cnots_base,depth,depth_base,num_deps,num_deps_base,num_vgates,num_fragments,num_instances,run_time,knit_time,run_time_base
6,0.0,0.0,0.0,0.0,1,4,14,18,5,20,3,1,216,0.0,0.0,0.0
8,0.0,0.0,0.0,0.0,3,6,14,19,8,35,3,1,216,0.0,0.0,0.0
10,0.0,0.0,0.0,0.0,5,8,14,26,14,54,3,1,216,0.0,0.0,0.0
12,0.0,0.0,0.0,0.0,7,10,16,29,20,77,3,1,216,0.0,0.0,0.0
14,0.0,0.0,0.0,0.0,9,12,19,35,28,104,3,1,216,0.0,0.0,0.0
16,0.0,0.0,0.0,0.0,11,14,17,40,36,135,3,1,216,0.0,0.0,0.0
18,0.0,0.0,0.0,0.0,13,16,21,38,46,170,3,1,216,0.0,0.0,0.0
20,0.0,0.0,0.0,0.0,15,18,21,47,56,209,3,1,216,0.0,0.0,0.0
22,0.0,0.0,0.0,0.0,17,20,21,57,68,252,3,1,216,0.0,0.0,0.0
24,0.0,0.0,0.0,0.0,24,34,31,90,80,299,3,1,216,0.0,0.0,0.0
26,0.0,0.0,0.0,0.0,34,49,40,109,94,350,3,1,216,0.0,0.0,0.0
6,0.0,0.0,0.0,0.0,1,4,14,18,5,20,3,1,216,0.0,0.0,0.0
8,0.0,0.0,0.0,0.0,3,6,14,19,8,35,3,1,216,0.0,0.0,0.0
10,0.0,0.0,0.0,0.0,5,8,17,26,14,54,3,1,216,0.0,0.0,0.0
12,0.0,0.0,0.0,0.0,7,10,17,29,20,77,3,1,216,0.0,0.0,0.0
14,0.0,0.0,0.0,0.0,9,12,20,35,28,104,3,1,216,0.0,0.0,0.0
16,0.0,0.0,0.0,0.0,11,14,19,40,36,135,3,1,216,0.0,0.0,0.0
18,0.0,0.0,0.0,0.0,13,16,20,38,46,170,3,1,216,0.0,0.0,0.0
20,0.0,0.0,0.0,0.0,15,18,21,47,56,209,3,1,216,0.0,0.0,0.0
22,0.0,0.0,0.0,0.0,17,20,21,57,68,252,3,1,216,0.0,0.0,0.0
24,0.0,0.0,0.0,0.0,32,48,43,111,80,299,3,1,216,0.0,0.0,0.0
26,0.0,0.0,0.0,0.0,36,51,41,113,94,350,3,1,216,0.0,0.0,0.0
